trade_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
2000-01-04,,,,,,,,,,
2000-01-05,,,,,,,,,,
2000-01-06,,,,,,,,,,
2000-01-07,,,,,,,,,,
2000-01-10,0.018848806857349232,0.014891435922787796,0.019879820957578453,0.01208983751480505,0.026128553310863632,0.025552401871811053,0.021050646134490127,0.02680318353705498,0.012784418772943312,0.027550255236263674
2000-01-11,-0.04934712260923679,-0.04704927092263329,-0.047263966802942974,-0.04795936751206371,-0.041930368142713344,-0.044786220818107604,-0.03348130912767661,-0.03602464640813481,-0.03699750239841536,-0.03372666846809732
2000-01-12,-0.02587074852355603,-0.02366273731969824,-0.02517953362767572,-0.02762281342478129,-0.026557003485459005,-0.026388205105812548,-0.027420279328668893,-0.028586136695225643,-0.031549757313075744,-0.03831409875604953
2000-01-13,-0.007821789195509157,-0.004184805622525624,-0.008169697856851421,-0.007518841468425483,-0.011425140526565236,-0.010193699752490206,-0.0086207284087512,-0.01111446161785445,-0.007500792252817925,-0.01150040686467746
2000-01-14,-0.01740983672705997,-0.010510231201595104,-0.01556422114636458,-0.008594210637258288,-0.011190392414818576,-0.007823327816681479,-0.015177497827979548,-0.009732724807386151,-0.005491984056952725,-0.004936793328145971
2000-01-17,0.007048252887776024,0.014469257572090527,0.00950333077314766,0.018379535825149413,0.01419455726436106,0.01686748768365019,0.02305349317799239,0.02573521434796214,0.0195153888036795,0.031230335333103355
2000-01-18,0.003414623101273426,0.00518455527355021,0.006306756272298422,-0.006673734355053895,0.0021144506466505646,0.0014074809828867366,-0.0009391730956738104,0.0019438664056691786,-0.005826833408556173,-0.027493814736086655
2000-01-19,0.010361247532429209,0.011210324388035757,0.006792726319498829,0.013800485488338472,0.008053445156109914,0.012716254583462266,0.01587692642860926,0.01718398135413296,0.014867608516817364,0.008264038245154266
2000-01-20,0.007382915432443274,0.010935571648386318,0.00465920973463416,0.015739738211321817,0.009687914381586872,0.023447683712343858,0.024695193472606725,0.022133369743205056,0.023786507449092532,0.04201418216089865
2000-01-21,-0.011834505613642736,-0.013495294747791516,-0.0003943927400111926,-0.0024393141003024527,-0.003245118023600687,0.004035061489053442,0.010787905119001035,0.012278473098869737,0.011067920503138855,0.031609395331784106
2000-01-24,-0.007162442578984518,-0.00046529602403849545,0.0008340562051364017,0.0019182269383644047,0.012911368877645395,0.021208744594358817,0.015569130407830301,0.024805677310112264,0.034824366692239934,0.03930135332492923
