trade_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
2000-01-04,,,,,,,,,,
2000-01-05,,,,,,,,,,
2000-01-06,,,,,,,,,,
2000-01-07,,,,,,,,,,
2000-01-10,0.015790482313081097,0.018677901735450444,0.013028542369618219,0.013889750938517423,0.024462256296848638,0.01648993867905802,0.024469666761934634,0.01992863854643591,0.029216633276968416,0.031890997541996466
2000-01-11,-0.047668727965982316,-0.039217424510178164,-0.04525222387624903,-0.043389473689077876,-0.0482702099082232,-0.03856849667171457,-0.03635594443178778,-0.03799592577918389,-0.04310640216345156,-0.034566948428621326
2000-01-12,-0.025612709342598825,-0.028622535628390573,-0.024735294831027238,-0.032619200530237716,-0.026927468195489475,-0.034043689279179265,-0.020878702158144267,-0.026340051156514742,-0.03089266587771011,-0.03161640487329566
2000-01-13,-0.005731087479629135,-0.010586612212797638,-0.007679549923958506,-0.0057758475106833174,-0.00866477986767138,-0.007711791144150387,-0.009060540970885097,-0.008003321460664169,-0.009936775849145851,-0.016623668247568495
2000-01-14,-0.012223731786821372,-0.007565650108890309,-0.01070038588624346,-0.010649980903970246,-0.008672515951408924,-0.015215852102404932,-0.011031355113931397,-0.007654955267673412,-0.007064423506944436,-0.014403071389386336
2000-01-17,0.009504463848180454,0.014238647074913425,0.01434451300707613,0.01994931270339122,0.019059825145252025,0.01727252216124407,0.01787210307361739,0.017056865428122972,0.02202721703974913,0.029823319254960002
2000-01-18,0.009138896212739429,-0.0017956437276533599,-0.0018587241969990845,-2.3154972424397396e-05,-0.005812176202184964,-0.0027710224705489784,-0.0011848201236003564,-0.0021335473475393883,-0.004593962333327118,-0.013394141651705372
2000-01-19,0.006051568693667204,0.008052226609430557,0.013247875848873051,0.010928615890574724,0.007940570708341825,0.01101359949701792,0.01576133154908021,0.013447204010803194,0.013900549705500528,0.020473525742899394
2000-01-20,0.0060753199038391555,0.01693610146719469,0.011200285595397992,0.02225992451307458,0.01922814060610707,0.022640861357007862,0.020735906978584386,0.02389417671701287,0.014688083364203143,0.02954018630757995
2000-01-21,-0.006888116841337391,0.000868386230308101,-0.004948471521564426,0.0020531852392104873,-0.0008609449376104903,0.018765167535028257,-0.0010509015119158553,0.014056688314447788,0.0021077056531975296,0.01663434652186401
2000-01-24,0.002567675774538656,0.004742061800579377,0.007875051511545043,0.015229068434990188,0.010005791503377374,0.019374354868477744,0.017387487910913574,0.023032409703303232,0.009945975186024279,0.03401047569072431
