trade_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
2000-01-04,,,,,,,,,,
2000-01-05,,,,,,,,,,
2000-01-06,,,,,,,,,,
2000-01-07,,,,,,,,,,
2000-01-10,0.02111467124218351,0.017038051602967178,0.026972716135826778,0.024700781262257023,0.018881660257860814,0.015928364319934718,0.022078898755195163,0.016214865106038222,0.018348586677340465,0.02078700479296887
2000-01-11,-0.035719189271731004,-0.04153768293571096,-0.042110877745348434,-0.04366423089430454,-0.04134265890423406,-0.043537028453056674,-0.04021532311196437,-0.04548018769160004,-0.041040996286123205,-0.04679042812063711
2000-01-12,-0.02851144849520746,-0.028057752038129442,-0.02487487158008485,-0.028468993098663437,-0.028808624655931196,-0.030207790006954453,-0.023527728311024256,-0.030472478150537552,-0.028110086212152503,-0.028656017526801997
2000-01-13,-0.009601542706387944,-0.010347046367345802,-0.009659468416685968,-0.007784867625373565,-0.004852093627334873,-0.005831046820434745,-0.01644522979521419,-0.010396089778529719,-0.006135184010230365,-0.006584923998856709
2000-01-14,-0.007599904909502651,-0.009225645742248665,-0.008129491482520795,-0.008983862851844018,-0.012347162386856304,-0.008626665771726843,-0.010372958101050546,-0.014135031032400084,-0.01214114942737988,-0.013736483054493171
2000-01-17,0.021632464359129806,0.02057130079276189,0.019731209509810006,0.015851880785572925,0.017164116150835233,0.020598124150410728,0.014614337140114024,0.017181226570257557,0.018569364003577404,0.009482436166397375
2000-01-18,-0.008942263495150928,-0.004317208111675421,-0.003624535143870398,-0.0012560092864112693,-0.0005744298498531507,0.0031745088995552492,-0.0035159085996564476,-0.000701418180284337,0.003269843515862454,-0.00021836253698565618
2000-01-19,0.019872554510544704,0.01411742520360978,0.016038690906053355,0.014229444441123364,0.010318194063160292,0.008672535424635894,0.00576647976117609,0.012409238027572093,0.009393876421817812,0.00638085637948248
2000-01-20,0.025433247852022625,0.02188057987696748,0.022572246958620514,0.022859091757493604,0.0173412306338153,0.02128245573066634,0.011142703263766528,0.01761901601478399,0.010214670543145251,0.0046246491542031075
2000-01-21,0.017624280222274996,0.005908364960647806,0.013774761664048141,0.008238454199532624,-0.0010315458967181353,0.0010464996625298615,-0.0008496689217895087,-0.004451282323812088,-0.01047627703247513,-0.0032821298608751454
2000-01-24,0.018178650447704472,0.02330904930322802,0.021741500940994314,0.020867961786903342,0.013656472330136206,0.017705173147467463,0.0014339248213247574,0.009996991656735328,0.0062672556741601255,-0.0014359668210532622
