trade_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
2000-01-04,,,,,,,,,,
2000-01-05,,,,,,,,,,
2000-01-06,,,,,,,,,,
2000-01-07,,,,,,,,,,
2000-01-10,0.017081870037083665,0.02622953652794092,0.02428201605218242,0.02004153098437743,0.019839181508755632,0.022986155761280814,0.016713808367732157,0.02035901927696209,0.021518038028926496,0.015198787073337126
2000-01-11,-0.04578526848550365,-0.04123003398356268,-0.03281035454434357,-0.03612258490379134,-0.04378393576208146,-0.04286409211701276,-0.04630659177648321,-0.04608440287145147,-0.044214082057849366,-0.039255504498730144
2000-01-12,-0.03102919052243854,-0.03154173386680792,-0.03164969866151714,-0.020880389039514582,-0.02025266197345309,-0.029645644328298307,-0.029023106455719858,-0.0312435044396819,-0.030741002866313587,-0.02559300816436037
2000-01-13,-0.0023915559335946743,-0.01644681028664223,-0.010802380359609483,-0.008275241855371176,-0.008299986249613893,-0.009488274183700043,-0.0048978063166597256,-0.008845216733183944,-0.010948886893684433,-0.005906698080612122
2000-01-14,-0.010089986333519126,-0.013477137916420193,-0.01128608726545547,-0.009587275104813614,-0.013241186706226944,-0.013166132288378178,-0.005402494380391309,-0.005113525578846271,-0.01625977020907681,-0.010511557599793742
2000-01-17,0.011363328951924209,0.01742441421434969,0.016093805539793955,0.015839817556184896,0.020433875242609232,0.01751555755995273,0.023655820813880686,0.01723909708401873,0.024454887125815818,0.011936156811878542
2000-01-18,-0.0060897715304278534,-0.010795815570957722,-0.00591490946364249,-0.003666153251186433,-0.0025186070393249825,0.002276988376797213,-0.0010933856031944869,-0.00455269315955192,0.004841916989833067,0.007188152125533824
2000-01-19,0.0062598022222326195,0.016038022589991714,0.015191079440202301,0.015237859020504202,0.013662469091037771,0.00799401172467696,0.0123509748480498,0.00959392150347487,0.009634089382810991,0.01304485915871621
2000-01-20,0.013221158766456588,0.02319019105014083,0.02566262360427236,0.01926909465240055,0.02764941628493515,0.013596817726014487,0.02079016595979093,0.017657190457272307,0.02051342399463764,0.007690313271129235
2000-01-21,0.002895293669480296,0.008703829851748269,0.008908438332660458,0.011145855556187268,0.0049829827323950165,-0.002886188253693297,0.007034655730188683,0.005606156695201193,-0.0065653517936449185,-0.00995443044212239
2000-01-24,0.0072906368027411605,0.021837146567550123,0.02286440409808253,0.01905226617747009,0.013742692671282239,0.011439924147844439,0.010427605002913804,0.009914350482100737,0.016285075461261327,0.0006749076086364901
