trade_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
2000-01-04,,,,,,,,,,
2000-01-05,,,,,,,,,,
2000-01-06,,,,,,,,,,
2000-01-07,,,,,,,,,,
2000-01-10,0.018023062994256857,0.022802086330635837,0.025172694268933742,0.02424451470113719,0.025133672965296953,0.022626319065656507,0.023109918648976595,0.02370775425779722,0.017799278469965905,0.015902928571906526
2000-01-11,-0.04425319431793487,-0.04168985654097927,-0.04051565515972635,-0.03942537016164283,-0.037282934683447747,-0.04140671983332215,-0.03333695262079606,-0.03122046389127608,-0.044320836661639426,-0.0495781440136993
2000-01-12,-0.01912222780333092,-0.024166779765875605,-0.024294123147013114,-0.033178776357331005,-0.03023119377094617,-0.0311515639487347,-0.022676181217625106,-0.029450495362822023,-0.024630079408369622,-0.031908660887867646
2000-01-13,-0.006435539139062875,-0.008846143358960619,-0.009625562564319316,-0.00480485525668745,-0.010032661395779763,-0.006103974703611922,-0.011378738892258723,-0.011611734107793651,-0.009804169677861383,-0.007759015642365943
2000-01-14,-0.015052246167931807,-0.013503338553235954,-0.012236240709846906,-0.012233652040126967,-0.007374718144209967,-0.007864850970154892,-0.007757858999178969,-0.01018972735710462,-0.01015873039633343,-0.011030599522389418
2000-01-17,0.017802733847659062,0.02043015242727479,0.018673911797260506,0.01744388146819957,0.021246017351818382,0.01878425801131753,0.01845270261732005,0.025062939834945244,0.022074015145266097,0.011301512308276997
2000-01-18,0.0024053361763693997,-0.0008260899661412665,0.0007554435051179197,-0.0034310324094866044,-0.006141045152872314,-0.0034502395014510807,0.00023921378177885292,-0.005523701838281756,-0.0037475456548576487,-0.000145068431382735
2000-01-19,0.006134602266467717,0.007089405308375958,0.010166868587861578,0.014511469792735716,0.017216764818358876,0.012022275191490005,0.012838593539341438,0.013207637601605282,0.010953625113336241,0.012092163900212496
2000-01-20,0.012153607008816753,0.018548545341928666,0.01683706095666924,0.018213321489288337,0.019825292785608815,0.018658954673073824,0.022794110827497743,0.022644414947518218,0.019233973515333822,0.015011860839802897
2000-01-21,-0.0039942923922991124,-0.004572761763985791,-0.010759148231401158,-0.0031297313620706714,0.001955338103550168,0.00035382107866596294,0.005982258711654859,0.0028214856291341956,0.01387926431831244,0.005166418410478939
2000-01-24,0.014754062756267875,0.013758076294029966,0.0005024831435816589,0.005386932128128101,0.017311350161779527,0.021123486556600984,0.010509746648731009,0.02707005589156196,0.01331457793378001,0.011526121320489347
